age,balance,day,duration,campaign,pdays,previous,rank
36,0,29,85,6,-1,0,B
59,-918,16,253,2,-1,0,B
33,2155,17,295,1,-1,0,B
34,-96,27,153,2,-1,0,B
55,4,21,85,3,-1,0,B
40,472,30,85,2,-1,0,B
33,76,7,256,3,-1,0,B
39,1336,16,358,1,-1,0,B
34,170,17,599,4,275,7,B
38,1116,16,406,2,-1,0,B
36,23,8,152,2,347,1,B
39,829,5,336,1,-1,0,B
32,1959,20,348,3,-1,0,B
39,878,15,611,5,-1,0,A
26,2509,27,776,3,97,3,A
31,0,2,245,1,-1,0,B
30,913,19,433,2,-1,0,B
42,756,14,72,4,160,3,B
28,282,26,301,4,-1,0,B
59,5397,23,244,1,92,3,A
34,100,20,196,2,-1,0,B
27,88,4,143,1,-1,0,B
38,1146,16,84,1,-1,0,B
31,459,28,13,14,-1,0,B
41,1666,9,291,3,-1,0,B
28,372,15,201,3,294,2,B
35,303,13,713,2,-1,0,B
34,0,17,158,2,-1,0,B
37,3913,9,76,2,-1,0,B
46,6651,22,114,1,60,1,B
49,1769,14,283,2,-1,0,B
28,260,7,374,2,-1,0,B
37,1314,8,682,2,85,7,B
56,95,18,428,2,-1,0,B
33,301,17,446,1,-1,0,B
59,1930,11,453,1,-1,0,B
39,25,12,658,1,351,3,A
48,720,8,177,3,-1,0,B
27,13,8,103,1,-1,0,B
35,1496,22,73,4,-1,0,B
29,508,19,262,5,-1,0,B
33,3519,2,161,1,-1,0,B
50,396,11,62,2,-1,0,B
33,13160,10,212,1,-1,0,B
30,302,11,528,3,-1,0,A
47,756,25,154,4,-1,0,B
47,57,18,72,3,369,4,B
49,1898,21,159,1,-1,0,B
29,200,18,261,1,-1,0,B
47,1425,29,113,1,-1,0,B
32,98,29,364,2,-1,0,B
40,0,18,341,1,-1,0,B
35,-17,28,100,1,-1,0,B
60,22018,6,177,2,-1,0,B
45,10768,2,147,3,78,2,B
35,16,5,43,5,-1,0,B
30,2694,3,192,1,-1,0,B
31,301,4,371,1,-1,0,B
63,48,9,251,1,-1,0,A
49,332,18,163,2,-1,0,B
47,1481,6,64,2,364,3,B
48,104,8,103,4,-1,0,B
48,3267,13,6,5,-1,0,B
54,-800,26,445,2,-1,0,B
39,26,18,311,5,-1,0,B
34,0,21,394,2,-1,0,B
46,2466,1,216,3,370,1,A
31,660,22,115,1,-1,0,B
45,3037,16,60,2,-1,0,B
45,866,17,319,8,-1,0,B
29,43,6,268,2,-1,0,B
30,1456,20,227,1,-1,0,B
31,-256,15,272,1,365,5,B
33,0,23,211,3,-1,0,B
34,21,17,332,1,346,3,B
33,264,17,494,1,-1,0,B
38,1221,18,73,7,-1,0,B
46,1427,14,32,3,-1,0,B
34,6979,15,14,5,-1,0,B
25,2317,7,273,4,-1,0,B
34,-99,7,258,2,-1,0,B
30,1165,4,204,2,183,3,A
31,614,11,72,4,-1,0,B
39,85,24,329,1,-1,0,B
47,840,17,509,1,-1,0,B
41,1253,21,1134,5,-1,0,A
31,2363,13,247,1,-1,0,B
51,653,6,208,1,-1,0,B
31,342,15,117,5,366,7,B
39,266,12,251,1,-1,0,B
28,1232,4,201,2,-1,0,B
48,-85,13,56,1,343,1,B
53,3158,31,126,23,-1,0,B
38,76,20,167,2,287,3,B
52,510,4,324,1,-1,0,B
34,-401,6,378,1,-1,0,B
38,8876,19,636,1,-1,0,B
33,777,25,344,1,-1,0,B
59,2516,14,282,1,-1,0,B
41,15,30,59,2,-1,0,B
40,0,26,24,16,-1,0,B
55,168,19,79,2,-1,0,B
39,6999,6,111,2,-1,0,B
32,3816,21,53,3,-1,0,B
52,-307,5,272,1,-1,0,B
34,-346,3,115,4,-1,0,B
35,725,20,219,7,133,1,B
49,0,26,159,4,-1,0,B
28,-871,12,36,4,-1,0,B
45,557,15,80,4,-1,0,B
46,-3,25,728,4,-1,0,B
34,36,28,55,1,-1,0,B
46,954,4,532,2,-1,0,B
57,1631,2,254,2,261,3,B
41,99,18,157,2,-1,0,B
24,1298,1,86,1,-1,0,B
35,-281,4,148,1,-1,0,B
29,1,17,695,1,-1,0,B
23,-782,19,197,10,-1,0,B
58,111,22,39,1,90,2,B
42,629,29,164,3,-1,0,B
50,3002,8,125,2,-1,0,B
32,2196,21,1156,1,-1,0,B
31,1583,21,207,1,-1,0,B
45,351,19,66,1,-1,0,B
58,2747,17,907,2,-1,0,B
42,162,11,139,1,-1,0,B
47,0,11,58,3,-1,0,B
37,223,14,144,2,-1,0,B
57,0,17,187,2,-1,0,B
30,119,30,281,2,-1,0,B
47,270,6,467,2,-1,0,B
42,284,25,1173,4,-1,0,B
33,5641,18,168,2,-1,0,B
34,-603,25,164,4,-1,0,B
37,90,6,39,1,363,2,B
28,2954,28,149,2,-1,0,B
27,72,19,105,1,-1,0,B
34,4,15,644,1,-1,0,B
37,0,16,1150,1,-1,0,B
49,3049,12,124,2,-1,0,B
47,368,23,269,1,187,5,A
36,539,27,398,2,477,1,A
58,1697,20,55,2,-1,0,B
54,6622,17,83,1,-1,0,B
31,86,3,963,2,-1,0,A
42,961,18,10,6,354,1,B
34,97,28,102,6,-1,0,B
51,4787,7,895,1,-1,0,A
50,267,21,30,1,-1,0,B
30,268,8,226,5,-1,0,B
74,166,13,99,1,-1,0,B
33,191,3,678,4,209,1,B
56,246,23,438,1,-1,0,B
43,1158,12,236,6,342,1,B
48,300,16,52,8,-1,0,B
31,288,28,364,1,-1,0,B
58,1166,12,493,1,-1,0,B
37,41,29,127,5,-1,0,B
47,176,30,35,1,-1,0,B
45,54,7,279,1,367,1,B
54,1895,17,345,1,-1,0,B
28,3028,17,183,1,-1,0,B
35,250,19,92,2,-1,0,B
27,379,7,269,2,-1,0,B
56,166,14,350,2,-1,0,B
68,20723,28,318,2,-1,0,B
48,131,6,189,1,-1,0,B
33,3868,2,445,1,-1,0,B
33,454,18,134,1,-1,0,B
34,0,7,160,3,-1,0,B
59,93,26,193,2,-1,0,B
29,600,18,170,5,-1,0,B
29,0,21,623,1,-1,0,B
42,4837,4,91,2,-1,0,B
52,2488,13,176,2,-1,0,B
37,361,20,174,2,-1,0,B
39,5047,29,218,4,-1,0,A
54,6449,19,487,1,-1,0,B
25,10,17,114,1,-1,0,B
58,1947,26,228,1,-1,0,A
59,1914,7,126,3,-1,0,B
31,168,4,193,2,-1,0,A
42,684,4,207,1,-1,0,A
26,383,7,238,2,-1,0,B
54,2206,13,260,1,91,4,A
42,-409,3,290,3,-1,0,B
29,865,17,248,3,243,1,B
26,-266,26,667,3,-1,0,B
37,557,31,47,2,-1,0,B
36,1169,6,168,2,-1,0,B
49,507,18,16,14,-1,0,B
49,3466,25,161,3,410,2,B
26,-16,24,1036,1,-1,0,C
55,255,6,285,1,-1,0,B
34,4,31,33,39,-1,0,B
38,3047,6,285,2,-1,0,B
34,47,25,132,6,-1,0,B
38,4383,4,1381,4,-1,0,A
57,1318,14,142,2,-1,0,B
37,767,2,204,1,-1,0,B
39,-50,27,59,1,-1,0,B
33,1217,27,271,3,-1,0,B
52,672,17,171,1,-1,0,B
29,2776,27,233,1,-1,0,B
48,1159,15,1181,9,-1,0,B
56,1347,4,678,2,-1,0,B
54,235,31,28,5,-1,0,B
44,240,8,155,2,-1,0,B
46,5393,20,997,2,-1,0,B
29,1413,17,170,4,-1,0,B
47,2775,14,262,1,-1,0,B
76,2302,5,110,1,87,2,B
58,5810,12,139,1,-1,0,A
48,651,28,228,1,196,2,B
28,471,6,209,1,-1,0,B
46,-125,6,23,1,-1,0,B
35,-257,30,312,7,-1,0,B
55,43074,25,92,6,-1,0,B
37,421,30,381,2,-1,0,B
33,272,1,293,2,92,3,A
44,961,20,314,2,-1,0,B
49,2147,21,123,2,-1,0,B
45,1063,16,41,4,-1,0,B
24,1611,28,418,1,-1,0,B
80,0,23,639,1,189,1,A
81,452,16,443,1,-1,0,A
30,40,7,174,1,-1,0,B
47,644,21,169,13,-1,0,B
45,268,7,96,14,-1,0,B
32,1785,18,51,2,154,6,B
48,98,27,146,4,-1,0,B
43,1,20,188,1,-1,0,B
41,1545,29,390,3,-1,0,B
41,-190,29,808,3,-1,0,A
55,102,7,74,1,-1,0,B
30,-328,14,242,5,-1,0,B
31,-282,20,131,3,-1,0,B
37,22856,2,154,1,388,1,B
33,2599,23,328,3,-1,0,B
46,390,31,208,2,-1,0,B
60,-50,28,433,12,-1,0,B
59,2429,18,79,2,182,7,B
23,650,14,136,1,367,4,B
34,1270,21,494,3,-1,0,B
33,-303,28,126,2,-1,0,B
39,1969,21,63,2,-1,0,B
39,429,18,80,6,-1,0,B
26,-516,23,386,2,-1,0,B
52,273,12,128,2,-1,0,B
25,55,9,155,1,-1,0,B
60,0,8,77,1,-1,0,B
47,1122,20,222,5,-1,0,B
31,482,18,183,1,-1,0,B
37,1529,20,201,3,-1,0,B
46,1823,18,135,3,-1,0,B
34,0,10,97,1,85,1,A
30,490,3,82,6,251,4,B
38,42,7,195,2,-1,0,B
45,19,29,33,2,-1,0,B
35,4135,12,106,4,-1,0,B
50,202,15,107,1,148,4,B
41,475,28,49,7,-1,0,B
49,2400,21,262,3,-1,0,B
33,1514,10,447,1,728,2,A
42,2309,21,64,3,-1,0,B
26,1375,17,238,2,-1,0,B
54,368,18,74,2,110,4,B
58,1,26,112,4,-1,0,B
58,169,13,880,1,92,8,A
55,2691,20,278,1,104,2,B
38,626,2,132,4,-1,0,B
38,382,12,180,2,-1,0,B
38,3577,6,190,2,-1,0,B
32,-169,14,310,3,-1,0,B
53,-670,11,86,2,-1,0,B
47,97,6,220,1,87,3,B
57,3012,20,98,4,-1,0,B
40,-164,7,87,1,-1,0,B
47,1305,29,172,2,-1,0,B
57,7699,16,178,1,-1,0,B
53,208,20,333,15,-1,0,B
56,4246,6,304,2,-1,0,B
43,-120,3,46,1,-1,0,B
29,825,25,472,2,-1,0,A
35,21,28,121,1,-1,0,B
44,491,11,40,4,-1,0,B
54,-165,3,202,1,-1,0,B
37,395,6,219,2,-1,0,B
43,0,20,273,1,-1,0,B
33,307,16,806,4,-1,0,B
35,364,30,162,3,205,3,B
49,0,21,13,2,192,1,B
35,4124,23,350,2,445,7,A
58,37,18,84,11,-1,0,B
31,1224,24,1441,2,-1,0,A
48,125,14,89,7,-1,0,B
48,432,20,152,2,-1,0,B
41,6618,4,104,1,-1,0,B
37,306,16,73,1,-1,0,B
37,23,20,289,2,-1,0,B
39,668,14,297,2,-1,0,B
30,1539,27,166,9,-1,0,B
25,2307,31,104,5,-1,0,B
44,181,13,302,1,-1,0,B
33,350,24,137,5,-1,0,B
30,1223,30,112,5,-1,0,B
56,778,20,32,4,-1,0,B
50,103,3,109,4,267,6,B
32,713,11,76,7,-1,0,B
51,511,28,67,2,-1,0,B
37,57,27,142,1,-1,0,B
55,113,12,186,1,-1,0,B
33,322,28,266,4,-1,0,B
61,50,21,465,6,-1,0,B
49,1359,17,119,3,-1,0,B
29,1788,4,303,1,100,1,B
38,221,20,79,3,-1,0,B
52,8180,13,81,1,144,1,B
49,0,18,32,2,-1,0,B
51,145,18,313,1,-1,0,B
48,2201,29,364,2,-1,0,B
23,314,30,666,1,-1,0,B
36,0,9,101,2,-1,0,B
43,12618,19,25,1,-1,0,B
34,138,18,191,5,-1,0,B
36,5611,8,39,1,-1,0,B
37,2061,7,867,2,107,4,B
40,-275,8,219,2,-1,0,B
36,0,16,213,1,-1,0,B
40,2100,7,164,2,-1,0,B
35,2467,20,319,5,-1,0,B
39,0,20,13,11,-1,0,B
57,20,22,119,2,-1,0,B
31,69,20,195,2,-1,0,B
56,96,19,173,11,-1,0,B
53,8892,13,177,1,174,1,B
58,139,27,188,1,161,2,B
47,7708,21,157,5,-1,0,B
44,195,16,541,5,-1,0,B
47,835,9,137,2,-1,0,B
39,2288,15,265,1,-1,0,B
49,0,29,121,2,-1,0,B
30,52,7,422,1,-1,0,B
48,3776,4,254,4,-1,0,B
35,867,20,298,2,171,3,B
41,2562,20,157,1,189,4,B
50,0,22,160,1,-1,0,B
50,349,28,27,17,-1,0,B
38,82,29,38,13,-1,0,B
50,0,14,94,4,-1,0,B
41,25,26,117,2,-1,0,A
32,48,18,132,1,-1,0,B
33,149,7,254,1,-1,0,B
40,-27,1,221,1,-1,0,B
36,937,2,29,4,-1,0,B
39,0,14,111,2,-1,0,B
41,3432,6,140,3,-1,0,B
31,1720,18,104,1,-1,0,B
33,1,28,119,2,-1,0,B
33,0,19,85,2,-1,0,B
36,632,19,306,2,-1,0,B
26,-189,17,538,2,-1,0,A
52,2635,6,313,1,108,8,B
44,1138,21,116,2,-1,0,B
31,2304,20,257,2,-1,0,B
42,3465,23,373,9,-1,0,B
34,333,11,63,1,-1,0,B
57,7451,18,43,4,-1,0,B
44,759,23,397,1,-1,0,B
47,668,4,230,6,354,2,B
55,139,22,256,2,-1,0,B
51,1533,18,242,2,-1,0,B
38,546,7,437,3,351,2,B
56,21,29,324,7,-1,0,B
35,1228,9,696,2,88,12,A
41,5883,20,182,2,-1,0,B
36,3935,27,220,6,-1,0,B
38,0,22,233,1,-1,0,B
31,130,6,160,1,-1,0,B
55,148,17,847,3,-1,0,B
50,61,5,621,3,-1,0,B
31,87,19,259,3,-1,0,B
31,2916,14,174,2,-1,0,B
56,802,3,258,2,-1,0,B
31,830,9,150,3,-1,0,B
33,-3,17,114,2,-1,0,B
57,753,21,730,8,-1,0,B
58,0,3,334,3,79,3,B
38,3598,6,154,1,-1,0,B
36,4585,29,311,3,-1,0,B
35,-566,14,151,2,353,2,B
45,827,8,201,2,-1,0,B
26,512,30,206,5,239,3,C
39,2860,19,133,1,-1,0,B
31,2488,20,14,1,-1,0,B
33,166,31,69,27,-1,0,B
58,1727,1,336,2,-1,0,B
35,966,21,71,2,-1,0,B
59,1175,20,228,1,-1,0,B
49,78,17,257,2,-1,0,B
29,926,15,169,2,-1,0,B
35,682,7,141,1,-1,0,B
83,6236,11,155,1,190,2,B
40,13669,14,255,7,-1,0,B
26,-84,29,63,5,-1,0,B
45,3271,7,388,2,-1,0,B
60,1390,13,58,2,-1,0,B
40,315,19,321,1,-1,0,B
25,38,22,278,5,-1,0,B
44,1707,8,406,3,-1,0,B
31,752,14,178,1,-1,0,B
52,230,6,198,2,170,2,B
42,757,10,154,1,-1,0,A
37,1222,27,212,2,-1,0,B
55,-404,22,502,3,-1,0,B
37,0,5,79,1,-1,0,B
32,0,20,142,1,-1,0,B
49,247,15,213,2,-1,0,B
49,10772,8,89,2,-1,0,B
32,134,15,532,3,-1,0,A
36,-260,30,91,2,-1,0,B
30,1165,20,98,2,-1,0,B
43,140,7,127,1,-1,0,B
30,2451,19,191,2,175,1,B
42,177,28,258,4,-1,0,B
31,283,19,214,2,-1,0,B
35,474,19,55,3,-1,0,B
34,1433,20,111,3,104,3,B
37,7620,23,367,1,176,6,A
54,884,6,91,1,-1,0,B
60,312,2,210,2,-1,0,B
40,1012,6,410,1,-1,0,B
44,709,19,54,1,-1,0,B
47,0,4,226,1,-1,0,B
63,2352,4,475,7,-1,0,A
58,0,20,241,3,-1,0,B
54,1664,2,257,3,-1,0,A
45,349,17,179,2,336,2,B
53,15,20,921,2,-1,0,A
36,304,2,249,3,-1,0,B
50,0,20,179,2,-1,0,B
24,474,12,249,1,104,1,B
49,972,16,104,3,175,2,B
36,2491,17,168,2,-1,0,B
54,221,11,413,2,-1,0,B
30,1077,15,151,1,96,1,B
48,-269,2,167,1,263,3,B
39,51,20,140,2,-1,0,B
32,517,5,528,1,-1,0,B
34,3119,20,505,1,183,4,B
47,3519,28,193,1,220,1,B
24,135,18,250,1,-1,0,B
31,2,11,104,4,-1,0,B
32,0,12,549,1,368,2,B
45,1938,28,574,1,-1,0,B
36,369,8,75,2,-1,0,B
37,198,20,304,5,-1,0,B
32,449,23,106,3,-1,0,B
22,410,16,365,1,-1,0,B
41,106,8,197,2,-1,0,B
43,35,9,208,1,-1,0,B
83,4761,9,294,2,93,1,B
35,3,6,217,1,-1,0,B
38,0,28,33,3,-1,0,B
45,440,30,91,1,2,1,B
32,1273,16,1365,2,328,1,A
34,-185,13,276,1,-1,0,B
31,2030,14,168,2,351,2,B
47,0,17,120,1,-1,0,B
37,2544,30,120,3,-1,0,B
40,322,17,140,2,-1,0,B
36,1296,19,352,4,-1,0,B
44,-848,19,468,1,-1,0,B
43,1751,21,146,4,-1,0,B
50,59,19,184,1,-1,0,B
35,105,8,369,2,-1,0,B
57,234,23,169,2,-1,0,B
28,341,30,241,1,-1,0,B
37,729,28,156,8,-1,0,B
47,295,6,94,2,-1,0,A
60,468,7,108,2,-1,0,B
33,349,28,62,3,-1,0,B
59,3353,12,148,1,-1,0,B
41,402,17,114,17,-1,0,B
24,843,18,22,2,-1,0,B
31,0,9,81,6,-1,0,B
49,2732,12,558,1,-1,0,B
38,61,28,97,1,-1,0,B
35,526,2,914,2,-1,0,B
41,20,5,333,1,-1,0,B
33,0,28,176,1,266,1,B
52,134,24,81,3,-1,0,B
26,-36,3,482,2,-1,0,A
45,406,7,314,1,-1,0,A
37,99,14,161,1,-1,0,B
83,2619,16,181,2,-1,0,B
37,119,25,68,4,-1,0,B
32,1415,17,645,1,345,1,B
30,-111,2,266,2,-1,0,B
30,292,7,381,1,335,5,B
58,2270,20,24,4,-1,0,B
33,268,30,275,9,-1,0,B
37,2378,9,460,2,-1,0,B
57,976,9,98,1,-1,0,B
33,0,28,54,3,-1,0,B
54,0,16,986,1,94,8,B
60,132,20,21,11,-1,0,B
28,6321,2,204,5,-1,0,B
49,178,29,197,1,-1,0,B
59,80,31,46,21,-1,0,B
33,1371,5,362,1,-1,0,B
53,730,2,18,1,368,2,B
52,627,29,174,10,-1,0,B
36,307,14,341,1,330,2,B
53,5715,28,287,2,-1,0,B
48,-244,5,253,1,-1,0,B
48,0,20,139,1,-1,0,B
42,-95,6,204,1,-1,0,B
39,-735,30,144,5,248,2,B
57,5313,16,283,2,196,1,A
44,2886,20,31,1,-1,0,B
33,20794,20,226,5,-1,0,B
30,187,23,110,1,-1,0,B
35,1830,15,78,4,93,2,B
33,-52,18,278,1,-1,0,B
42,7,20,582,7,-1,0,B
35,437,26,240,1,-1,0,B
37,261,29,301,4,-1,0,B
39,976,30,80,1,2,2,B
43,2767,15,317,7,-1,0,B
54,510,6,196,2,-1,0,B
31,4761,20,239,2,-1,0,B
30,0,18,342,2,174,1,B
50,1759,19,101,2,-1,0,B
46,1720,5,250,2,-1,0,B
32,240,14,86,3,-1,0,B
46,0,17,407,1,150,3,B
58,414,29,267,1,-1,0,B
32,144,19,260,11,-1,0,B
37,277,4,244,2,-1,0,B
46,-11,28,74,6,-1,0,B
46,40,7,591,3,-1,0,B
38,1407,14,169,3,174,7,B
32,484,12,668,2,463,1,A
57,1509,18,509,1,-1,0,B
42,13410,14,149,2,-1,0,B
42,0,20,66,12,-1,0,B
32,2400,5,450,3,-1,0,B
51,289,14,97,5,-1,0,B
53,1835,21,184,2,-1,0,B
52,1697,20,153,1,-1,0,B
40,2893,2,76,3,-1,0,B
71,2171,10,625,4,-1,0,B
42,92,30,86,2,-1,0,B
59,41,21,717,3,-1,0,B
43,488,6,8,6,-1,0,B
53,-1455,23,169,2,-1,0,B
34,0,6,150,1,-1,0,B
33,47,18,47,3,178,3,B
41,812,11,583,4,-1,0,A
45,0,9,74,1,-1,0,B
26,200,1,91,2,-1,0,B
36,234,27,219,1,-1,0,B
46,147,6,116,2,169,3,B
55,1108,2,75,4,-1,0,B
48,840,28,196,1,-1,0,B
41,-100,16,20,21,-1,0,B
47,290,22,1352,2,-1,0,A
26,-32,18,486,2,336,6,B
37,565,29,449,1,398,1,A
41,1539,20,100,2,-1,0,B
30,69,17,997,1,-1,0,A
43,3311,20,105,2,184,3,B
41,549,8,326,4,-1,0,B
31,4728,19,114,1,183,3,B
60,2674,14,96,2,-1,0,B
46,-27,6,289,1,-1,0,B
47,362,18,111,8,-1,0,B
45,970,7,216,4,-1,0,B
31,-357,23,245,4,-1,0,B
40,360,9,73,1,-1,0,B
36,4481,30,99,2,-1,0,B
53,49,27,254,8,-1,0,B
27,0,31,35,6,-1,0,B
38,145,27,109,2,-1,0,B
39,225,20,554,2,-1,0,B
44,267,22,520,2,-1,0,A
38,205,3,170,1,-1,0,B
30,4648,20,37,1,-1,0,B
38,4392,31,32,2,-1,0,B
31,134,4,468,6,-1,0,B
58,703,20,37,3,-1,0,B
39,5142,3,157,1,-1,0,C
45,1971,21,182,3,-1,0,B
24,237,12,200,2,-1,0,B
50,199,26,79,1,-1,0,B
37,430,27,154,4,-1,0,B
40,462,6,272,1,335,4,B
28,0,28,294,2,105,7,A
33,183,16,457,2,182,3,A
30,317,25,67,5,-1,0,B
46,3308,27,171,1,91,2,A
62,565,4,123,3,-1,0,B
28,235,16,102,46,-1,0,B
31,-218,2,227,15,-1,0,B
84,639,18,353,3,-1,0,A
88,648,3,318,1,-1,0,B
39,0,31,70,3,-1,0,B
41,102,14,387,9,-1,0,B
42,994,12,227,3,93,6,A
32,1330,21,83,1,-1,0,B
56,67,29,88,2,-1,0,B
42,12282,2,984,4,-1,0,B
33,6,20,386,1,349,3,B
44,682,27,85,3,-1,0,B
29,23,18,159,3,371,2,B
28,206,14,155,2,-1,0,B
36,1573,20,17,10,-1,0,B
25,1298,2,206,7,94,2,B
31,501,9,132,1,-1,0,B
31,54,29,401,1,-1,0,A
36,-35,30,339,3,-1,0,B
29,1788,27,353,1,-1,0,A
37,4174,22,183,5,-1,0,B
33,1194,30,166,1,-1,0,B
36,1,21,203,1,-1,0,B
34,3679,21,146,1,101,1,B
41,769,20,222,4,98,4,B
28,456,9,16,9,-1,0,B
56,1363,23,54,3,-1,0,B
60,262,18,393,4,-1,0,B
30,126,19,256,2,-1,0,B
45,2353,5,182,1,107,2,A
60,2147,14,213,1,-1,0,B
45,1259,6,507,1,-1,0,B
51,7098,6,1471,7,-1,0,A
67,2144,21,847,2,-1,0,A
40,8844,8,204,1,-1,0,B
32,310,6,144,1,-1,0,B
26,0,5,610,2,-1,0,B
45,0,27,114,1,-1,0,B
57,2137,8,132,7,-1,0,B
35,56,3,130,1,-1,0,B
54,5475,22,321,4,-1,0,A
44,1071,11,143,3,357,1,B
54,324,29,124,11,-1,0,B
51,6840,7,257,1,-1,0,A
50,0,25,57,3,-1,0,B
31,1170,20,200,4,-1,0,B
50,235,11,71,2,-1,0,B
36,976,20,408,5,-1,0,B
37,1779,20,34,3,-1,0,B
32,983,20,500,2,133,1,A
30,457,20,115,20,-1,0,B
30,1384,14,60,2,-1,0,B
49,403,5,241,2,-1,0,B
37,64,7,219,1,295,1,B
39,839,30,825,2,-1,0,B
37,157,30,833,8,-1,0,B
52,2138,17,134,1,-1,0,B
44,788,17,392,1,-1,0,B
32,0,9,49,1,-1,0,B
48,11371,30,249,1,86,3,B
40,471,16,1156,1,345,2,A
39,226,20,221,2,-1,0,B
35,947,26,140,2,-1,0,B
36,59,6,225,2,-1,0,B
60,3875,29,55,1,-1,0,B
27,15,25,67,3,-1,0,B
44,5773,23,597,6,-1,0,A
51,19,26,26,10,-1,0,B
47,109,22,268,1,-1,0,B
37,-175,9,182,1,-1,0,B
42,52,16,432,1,-1,0,B
32,885,21,127,2,-1,0,B
56,344,15,221,1,-1,0,B
48,0,26,94,1,-1,0,B
38,773,15,198,1,359,1,B
42,2974,21,187,5,-1,0,B
40,0,23,193,2,-1,0,B
52,94,4,223,9,4,1,B
41,0,24,552,16,-1,0,B
38,505,21,119,1,157,2,B
32,562,8,84,1,-1,0,B
30,2960,11,370,4,-1,0,B
56,314,30,108,2,2,5,B
55,5443,5,264,2,-1,0,B
28,1773,23,275,1,-1,0,B
39,-606,26,142,1,-1,0,B
33,0,4,33,7,-1,0,B
32,11281,19,155,1,-1,0,B
45,0,14,246,2,-1,0,B
54,1383,30,622,4,-1,0,B
53,-22,31,20,3,-1,0,B
54,1480,14,108,1,-1,0,B
44,0,7,146,4,-1,0,B
30,0,26,30,1,-1,0,B
59,57,22,212,11,-1,0,B
28,3238,19,7,1,-1,0,B
44,0,11,161,1,-1,0,B
50,2717,18,188,1,-1,0,B
30,697,29,215,3,80,5,A
41,388,14,605,2,-1,0,B
51,540,5,124,2,-1,0,B
39,1930,15,92,3,-1,0,B
44,797,17,246,2,-1,0,B
33,2254,20,89,1,-1,0,B
33,1862,12,65,1,-1,0,B
32,388,4,846,2,-1,0,B
28,404,18,33,2,367,4,B
29,223,24,1259,1,-1,0,B
35,724,18,102,3,96,3,B
34,2021,17,51,6,148,8,B
33,4570,22,1258,2,-1,0,A
57,2352,21,757,2,-1,0,B
44,-329,7,171,1,-1,0,B
28,118,31,85,2,35,5,B
39,285,19,284,2,-1,0,B
73,796,23,888,1,182,3,A
44,3407,15,179,2,-1,0,B
59,968,9,105,2,-1,0,B
29,180,12,350,2,-1,0,B
25,253,4,597,1,-1,0,A
59,979,2,281,1,-1,0,B
27,-247,22,264,1,-1,0,B
37,26,16,114,4,-1,0,B
38,7005,25,696,1,202,2,A
41,6526,15,334,3,-1,0,B
35,286,15,164,3,-1,0,B
50,633,17,302,1,111,6,B
34,251,24,15,3,-1,0,B
55,2037,2,209,2,273,1,A
49,3410,4,130,1,-1,0,B
32,696,13,101,4,105,4,B
35,0,5,148,2,-1,0,B
38,337,28,624,4,-1,0,B
35,1257,20,93,3,329,7,B
32,258,3,114,3,-1,0,B
33,181,28,265,2,-1,0,B
35,534,7,148,3,-1,0,B
39,123,30,127,1,-1,0,B
46,350,3,230,1,-1,0,B
28,1377,14,688,2,-1,0,A
56,2811,21,150,2,-1,0,B
35,222,14,165,5,177,7,B
37,121,17,211,2,151,2,B
38,0,7,193,2,296,5,B
21,123,12,379,5,93,2,A
60,5450,18,113,4,-1,0,B
58,610,29,246,2,-1,0,B
52,51,3,88,1,-1,0,B
51,221,7,139,3,-1,0,B
35,-202,20,268,3,-1,0,B
43,-271,14,121,1,-1,0,B
45,0,26,112,2,-1,0,B
55,1268,7,223,2,-1,0,B
51,-2,5,402,3,-1,0,B
34,714,12,166,4,-1,0,B
43,3163,22,211,3,-1,0,B
42,31,18,120,1,-1,0,B
37,-475,20,27,5,-1,0,B
37,343,7,74,7,-1,0,B
47,1230,30,412,1,169,1,A
31,864,13,127,1,-1,0,B
27,-145,15,289,8,-1,0,B
31,11,20,155,2,-1,0,B
59,23,7,66,1,-1,0,B
37,7245,20,143,6,-1,0,B
50,2564,21,124,4,113,8,B
34,2374,18,270,2,314,2,A
34,1943,16,478,2,-1,0,B
40,363,26,135,1,104,2,B
30,1673,4,200,1,-1,0,B
31,-571,28,68,3,-1,0,B
33,1390,5,77,1,179,5,B
58,26254,21,53,1,31,1,B
68,1443,21,2062,2,257,1,A
31,-449,28,81,2,-1,0,B
57,1540,17,564,1,-1,0,A
30,714,15,199,1,-1,0,B
31,-10,28,134,2,-1,0,B
31,296,8,509,4,-1,0,A
38,1369,3,841,3,-1,0,B
27,464,10,103,1,-1,0,B
28,497,24,1602,6,-1,0,A
33,764,6,244,2,-1,0,B
34,2045,29,146,2,-1,0,B
43,1518,17,94,6,-1,0,B
45,1945,15,63,4,-1,0,B
31,-24,3,589,6,-1,0,B
26,170,15,129,1,-1,0,A
23,151,9,97,1,-1,0,B
47,192,26,596,1,-1,0,C
56,313,28,24,16,-1,0,B
70,6850,3,228,1,182,4,B
25,0,6,172,2,-1,0,B
57,-140,28,264,2,-1,0,B
32,543,11,385,3,-1,0,B
37,2441,7,248,1,-1,0,B
45,-405,31,189,3,-1,0,B
39,366,7,166,1,-1,0,B
63,1849,25,125,6,177,2,B
31,373,22,346,5,-1,0,B
54,222,9,45,2,-1,0,B
34,589,8,44,4,367,1,B
41,712,19,409,2,-1,0,B
25,3630,9,221,7,-1,0,A
29,32,4,563,1,-1,0,A
